movie_id,country_id
tt0039154,15
tt0039155,6
tt0039157,3
tt0039158,16
tt0039160,3
tt0039169,3
tt0039170,3
tt0039174,3
tt0039178,3
tt0039180,3
tt0039187,3
tt0039188,3
tt0039190,3
tt0039191,3
tt0039192,16
tt0039193,3
tt0039194,3
tt0039195,16
tt0039196,3
tt0039197,3
tt0039198,3
tt0039200,3
tt0039201,3
tt0039202,3
tt0039203,3
tt0039204,3
tt0039208,3
tt0039211,3
tt0039213,3
tt0039215,6
tt0039216,3
tt0039217,3
tt0039220,16
tt0039224,3
tt0039226,3
tt0039230,3
tt0039231,16
tt0039231,0
tt0039233,4
tt0039234,6
tt0039235,3
tt0039236,3
tt0039242,16
tt0039243,3
tt0039244,3
tt0039245,3
tt0039250,3
tt0039255,4
tt0039260,3
tt0039262,3
tt0039266,3
tt0039277,3
tt0039279,3
tt0039281,16
tt0039283,3
tt0039286,3
tt0039288,3
tt0039293,3
tt0039294,3
tt0039296,6
tt0039297,16
tt0039299,3
tt0039301,3
tt0039302,3
tt0039304,16
tt0039305,3
tt0039306,16
tt0039307,3
tt0039308,3
tt0039309,4
tt0039310,6
tt0039311,3
tt0039312,3
tt0039313,3
tt0039317,3
tt0039320,3
tt0039321,3
tt0039323,11
tt0039324,3
tt0039330,21
tt0039335,3
tt0039337,3
tt0039340,3
tt0039341,3
tt0039342,4
tt0039344,6
tt0039349,3
tt0039351,1
tt0039357,3
tt0039360,3
tt0039365,3
tt0039368,3
tt0039370,3
tt0039372,3
tt0039377,3
tt0039382,1
tt0039389,3
tt0039391,3
tt0039394,3
tt0039396,3
tt0039398,16
tt0039402,11
tt0039402,3
tt0039404,3
tt0039405,3
tt0039409,3
tt0039410,3
tt0039416,3
tt0039417,4
tt0039417,6
tt0039417,1
tt0039419,3
tt0039420,3
tt0039421,16
tt0039423,15
tt0039424,4
tt0039428,3
tt0039431,3
tt0039434,11
tt0039437,3
tt0039438,3
tt0039439,3
tt0039441,3
tt0039442,21
tt0039442,31
tt0039447,3
tt0039453,3
tt0039456,3
tt0039460,3
tt0039461,3
tt0039464,3
tt0039472,3
tt0039477,3
tt0039478,16
tt0039479,16
tt0039482,3
tt0039483,3
tt0039484,3
tt0039485,16
tt0039486,3
tt0039490,1
tt0039492,16
tt0039495,30
tt0039496,3
tt0039500,3
tt0039501,3
tt0039502,3
tt0039503,3
tt0039504,3
tt0039509,16
tt0039511,3
tt0039512,6
tt0039515,3
tt0039516,15
tt0039531,3
tt0039536,3
tt0039539,22
tt0039543,7
tt0039545,3
tt0039550,3
tt0039556,3
tt0039563,25
tt0039566,3
tt0039568,3
tt0039574,3
tt0039579,3
tt0039581,3
tt0039582,3
tt0039583,3
tt0039586,3
tt0039587,16
tt0039589,3
tt0039591,3
tt0039594,16
tt0039595,3
tt0039600,16
tt0039600,4
tt0039615,6
tt0039619,3
tt0039625,3
tt0039627,16
tt0039628,3
tt0039631,3
tt0039632,6
tt0039634,3
tt0039636,3
tt0039645,3
tt0039647,3
tt0039649,7
tt0039651,15
tt0039655,3
tt0039656,3
tt0039657,16
tt0039659,3
tt0039660,3
tt0039661,3
tt0039666,3
tt0039668,11
tt0039676,16
tt0039677,16
tt0039678,3
tt0039682,4
tt0039686,3
tt0039688,3
tt0039689,3
tt0039694,3
tt0039698,3
tt0039701,3
tt0039702,3
tt0039716,17
tt0039725,3
tt0039730,3
tt0039735,3
tt0039737,3
tt0039739,6
tt0039743,3
tt0039745,16
tt0039748,3
tt0039750,3
tt0039757,3
tt0039761,3
tt0039768,3
tt0039772,3
tt0039776,3
tt0039780,3
tt0039783,3
tt0039784,16
tt0039787,3
tt0039792,6
tt0039792,4
tt0039793,11
tt0039797,16
tt0039800,3
tt0039806,3
tt0039808,3
tt0039810,17
tt0039811,3
tt0039815,3
tt0039816,3
tt0039819,3
tt0039820,3
tt0039821,16
tt0039822,6
tt0039823,6
tt0039823,3
tt0039825,3
tt0039826,3
tt0039829,3
tt0039834,7
tt0039840,3
tt0039842,16
tt0039846,2
tt0039847,3
tt0039848,3
tt0039850,3
tt0039852,3
tt0039853,3
tt0039861,3
tt0039865,3
tt0039871,15
tt0039873,3
tt0039881,3
tt0039883,16
tt0039887,3
tt0039892,3
tt0039893,3
tt0039895,16
tt0039896,3
tt0039897,16
tt0039898,3
tt0039908,3
tt0039912,3
tt0039926,3
tt0039927,3
tt0039931,3
tt0039935,3
tt0039936,3
tt0039937,3
tt0039938,3
tt0039941,3
tt0039947,16
tt0039949,9
tt0039951,3
tt0039954,17
tt0039960,3
tt0039966,4
tt0039969,3
tt0039973,3
tt0039975,3
tt0039981,16
tt0039982,3
tt0039984,16
tt0039986,12
tt0039987,3
tt0039994,3
tt0039998,3
tt0040000,3
tt0040002,3
tt0040003,3
tt0040009,32
tt0040012,28
tt0040016,1
tt0040064,3
tt0040067,19
tt0040068,3
tt0040071,3
tt0040072,3
tt0040076,3
tt0040077,3
tt0040080,16
tt0040082,3
tt0040087,3
tt0040089,3
tt0040090,6
tt0040092,4
tt0040096,11
tt0040097,3
tt0040098,16
tt0040100,4
tt0040102,3
tt0040104,3
tt0040106,3
tt0040107,3
tt0040109,3
tt0040112,3
tt0040113,3
tt0040114,6
tt0040137,4
tt0040137,6
tt0040141,3
tt0040142,3
tt0040148,7
tt0040153,3
tt0040154,3
tt0040155,3
tt0040156,1
tt0040158,3
tt0040159,3
tt0040160,3
tt0040166,3
tt0040167,3
tt0040173,3
tt0040174,3
tt0040175,3
tt0040178,3
tt0040183,16
tt0040185,3
tt0040186,16
tt0040187,3
tt0040189,16
tt0040197,11
tt0040202,3
tt0040210,3
tt0040214,3
tt0040221,3
tt0040223,6
tt0040223,4
tt0040229,3
tt0040242,3
tt0040245,3
tt0040246,16
tt0040249,16
tt0040254,3
tt0040257,3
tt0040267,3
tt0040268,3
tt0040270,3
tt0040271,3
tt0040273,16
tt0040276,3
tt0040281,3
tt0040287,3
tt0040288,6
tt0040292,27
tt0040296,3
tt0040300,11
tt0040305,3
tt0040308,3
tt0040309,16
tt0040315,3
tt0040317,3
tt0040321,3
tt0040325,16
tt0040325,3
tt0040328,16
tt0040330,7
tt0040331,3
tt0040333,3
tt0040335,16
tt0040336,25
tt0040338,16
tt0040339,3
tt0040341,11
tt0040342,3
tt0040347,3
tt0040349,3
tt0040352,4
tt0040353,3
tt0040355,3
tt0040364,3
tt0040365,16
tt0040366,3
tt0040367,3
tt0040369,3
tt0040370,3
tt0040379,3
tt0040380,3
tt0040394,3
tt0040395,3
tt0040401,16
tt0040402,3
tt0040407,16
tt0040411,3
tt0040416,16
tt0040418,7
tt0040427,3
tt0040431,16
tt0040432,3
tt0040438,3
tt0040443,16
tt0040444,3
tt0040446,3
tt0040452,16
tt0040455,3
tt0040457,3
tt0040458,3
tt0040460,3
tt0040464,3
tt0040465,30
tt0040467,6
tt0040472,3
tt0040473,3
tt0040474,3
tt0040478,3
tt0040481,16
tt0040482,16
tt0040489,3
tt0040491,3
tt0040495,3
tt0040497,6
tt0040498,3
tt0040499,3
tt0040500,3
tt0040501,3
tt0040504,14
tt0040504,6
tt0040505,15
tt0040506,3
tt0040507,3
tt0040508,3
tt0040512,3
tt0040513,3
tt0040522,4
tt0040525,3
tt0040530,3
tt0040535,3
tt0040536,3
tt0040544,21
tt0040548,16
tt0040550,3
tt0040552,3
tt0040553,3
tt0040555,3
tt0040556,3
tt0040558,3
tt0040559,4
tt0040560,11
tt0040577,3
tt0040580,3
tt0040582,3
tt0040590,3
tt0040594,3
tt0040597,16
tt0040599,3
tt0040601,17
tt0040603,3
tt0040604,3
tt0040605,4
tt0040605,16
tt0040607,3
tt0040613,3
tt0040614,3
tt0040615,16
tt0040619,4
tt0040622,7
tt0040623,16
tt0040624,16
tt0040626,3
tt0040631,3
tt0040634,33
tt0040636,3
tt0040643,3
tt0040646,3
tt0040647,16
tt0040651,16
tt0040652,3
tt0040654,3
tt0040662,16
tt0040664,3
tt0040665,3
tt0040666,16
tt0040668,3
tt0040669,3
tt0040671,3
tt0040674,28
tt0040679,3
tt0040682,6
tt0040694,3
tt0040695,3
tt0040696,3
tt0040705,3
tt0040707,17
tt0040715,11
tt0040719,3
tt0040720,3
tt0040723,3
tt0040724,3
tt0040725,16
tt0040726,3
tt0040730,3
tt0040732,3
tt0040733,3
tt0040737,4
tt0040738,3
tt0040740,3
tt0040744,3
tt0040745,3
tt0040746,3
tt0040751,3
tt0040753,3
tt0040755,11
tt0040758,16
tt0040759,3
tt0040761,16
tt0040762,3
tt0040765,20
tt0040765,3
tt0040766,3
tt0040773,4
tt0040778,3
tt0040779,3
tt0040782,15
tt0040785,3
tt0040787,3
tt0040788,16
tt0040789,3
tt0040793,3
tt0040794,3
tt0040795,3
tt0040798,3
tt0040799,16
tt0040802,3
tt0040804,3
tt0040805,3
tt0040806,3
tt0040808,16
tt0040809,3
tt0040809,16
tt0040810,3
tt0040816,7
tt0040820,3
tt0040823,3
tt0040825,3
tt0040829,3
tt0040830,16
tt0040834,3
tt0040835,3
tt0040840,3
tt0040843,3
tt0040848,3
tt0040849,3
tt0040852,3
tt0040859,9
tt0040861,3
tt0040862,3
tt0040862,11
tt0040865,3
tt0040866,4
tt0040868,3
tt0040869,3
tt0040870,3
tt0040872,3
tt0040875,3
tt0040876,3
tt0040877,16
tt0040884,3
tt0040887,3
tt0040891,4
tt0040896,3
tt0040897,3
tt0040897,11
tt0040898,11
tt0040905,3
tt0040910,3
tt0040915,3
tt0040917,6
tt0040917,29
tt0040919,3
tt0040920,3
tt0040925,3
tt0040928,11
tt0040934,3
tt0040940,16
tt0040942,21
tt0040946,3
tt0040947,3
tt0040949,3
tt0040962,3
tt0040963,3
tt0040965,3
tt0040966,3
tt0040970,16
tt0040971,3
tt0040974,3
tt0040976,3
tt0040978,3
tt0040979,15
tt0040980,15
tt0040982,3
tt0040983,3
tt0040989,6
tt0041084,3
tt0041085,3
tt0041088,3
tt0041089,16
tt0041090,3
tt0041093,3
tt0041094,3
tt0041098,3
tt0041107,3
tt0041109,3
tt0041111,16
tt0041113,3
tt0041115,3
tt0041117,3
tt0041122,3
tt0041123,19
tt0041124,3
tt0041127,3
tt0041133,3
tt0041134,16
tt0041141,11
tt0041144,3
tt0041149,3
tt0041154,15
tt0041158,3
tt0041161,19
tt0041162,3
tt0041163,3
tt0041165,3
tt0041172,3
tt0041175,3
tt0041176,3
tt0041178,3
tt0041179,3
tt0041181,3
tt0041182,4
tt0041182,3
tt0041187,3
tt0041188,3
tt0041189,3
tt0041190,16
tt0041195,3
tt0041196,3
tt0041198,3
tt0041199,3
tt0041203,16
tt0041204,16
tt0041207,3
tt0041209,3
tt0041210,3
tt0041218,3
tt0041220,3
tt0041223,3
tt0041232,4
tt0041238,3
tt0041239,3
tt0041243,3
tt0041247,16
tt0041251,3
tt0041252,3
tt0041253,3
tt0041255,3
tt0041257,3
tt0041259,3
tt0041260,16
tt0041260,3
tt0041263,3
tt0041264,3
tt0041267,3
tt0041268,3
tt0041269,3
tt0041277,3
tt0041278,3
tt0041286,3
tt0041296,16
tt0041300,3
tt0041302,4
tt0041303,4
tt0041308,3
tt0041313,3
tt0041327,3
tt0041328,3
tt0041329,16
tt0041329,3
tt0041332,3
tt0041340,16
tt0041341,3
tt0041342,4
tt0041342,6
tt0041346,3
tt0041350,3
tt0041352,3
tt0041360,3
tt0041361,3
tt0041362,3
tt0041363,3
tt0041368,3
tt0041373,3
tt0041374,3
tt0041375,7
tt0041378,3
tt0041382,16
tt0041386,3
tt0041387,3
tt0041399,7
tt0041400,3
tt0041403,14
tt0041410,34
tt0041413,3
tt0041414,6
tt0041415,3
tt0041416,16
tt0041420,3
tt0041423,11
tt0041426,3
tt0041428,3
tt0041429,3
tt0041430,3
tt0041431,3
tt0041437,3
tt0041445,16
tt0041452,3
tt0041453,3
tt0041460,16
tt0041469,16
tt0041472,3
tt0041473,3
tt0041481,3
tt0041482,3
tt0041486,3
tt0041487,3
tt0041489,16
tt0041495,3
tt0041497,3
tt0041498,3
tt0041503,3
tt0041504,4
tt0041506,4
tt0041507,3
tt0041509,3
tt0041511,16
tt0041513,3
tt0041514,3
tt0041515,3
tt0041523,3
tt0041526,3
tt0041527,3
tt0041529,3
tt0041530,3
tt0041531,3
tt0041546,16
tt0041547,3
tt0041549,3
tt0041550,3
tt0041555,3
tt0041562,17
tt0041571,3
tt0041572,3
tt0041573,3
tt0041576,16
tt0041579,16
tt0041587,3
tt0041590,3
tt0041594,3
tt0041597,3
tt0041599,3
tt0041600,3
tt0041602,3
tt0041604,3
tt0041608,9
tt0041610,3
tt0041613,3
tt0041615,3
tt0041616,16
tt0041619,19
tt0041622,3
tt0041624,11
tt0041625,3
tt0041627,16
tt0041628,6
tt0041628,3
tt0041631,3
tt0041634,6
tt0041635,6
tt0041640,6
tt0041643,3
tt0041644,3
tt0041647,16
tt0041650,3
tt0041652,3
tt0041659,3
tt0041662,3
tt0041663,3
tt0041664,3
tt0041671,3
tt0041672,3
tt0041673,3
tt0041676,9
tt0041687,3
tt0041694,3
tt0041696,11
tt0041699,15
tt0041700,3
tt0041705,6
tt0041710,6
tt0041710,4
tt0041713,15
tt0041715,3
tt0041716,3
tt0041719,6
tt0041724,3
tt0041725,11
tt0041727,17
tt0041733,3
tt0041735,16
tt0041737,16
tt0041738,6
tt0041744,16
tt0041746,3
tt0041749,4
tt0041749,3
tt0041761,3
tt0041763,6
tt0041767,3
tt0041773,11
tt0041776,16
tt0041786,3
tt0041787,3
tt0041788,3
tt0041790,3
tt0041791,3
tt0041792,3
tt0041795,3
tt0041796,3
tt0041800,6
tt0041802,6
tt0041807,3
tt0041809,3
tt0041810,3
tt0041816,3
tt0041822,3
tt0041823,4
tt0041824,3
tt0041826,35
tt0041827,3
tt0041831,16
tt0041838,3
tt0041841,3
tt0041847,3
tt0041855,3
tt0041859,3
tt0041865,3
tt0041866,3
tt0041870,15
tt0041871,3
tt0041880,28
tt0041882,3
tt0041883,3
tt0041885,3
tt0041886,16
tt0041890,3
tt0041898,3
tt0041902,3
tt0041907,3
tt0041911,16
tt0041915,3
tt0041916,17
tt0041918,3
tt0041922,3
tt0041923,3
tt0041926,3
tt0041928,3
tt0041929,3
tt0041931,4
tt0041931,3
tt0041935,3
tt0041940,3
tt0041944,3
tt0041945,3
tt0041947,3
tt0041948,3
tt0041949,3
tt0041954,3
tt0041955,3
tt0041956,3
tt0041958,3
tt0041959,16
tt0041963,3
tt0041967,3
tt0041968,3
tt0041969,3
tt0041971,3
tt0041971,11
tt0041974,4
tt0041975,4
tt0041982,16
tt0041983,3
tt0041994,3
tt0041996,3
tt0041998,7
tt0041999,28
tt0042004,16
tt0042005,3
tt0042006,3
tt0042007,3
tt0042028,16
tt0042030,4
tt0042031,15
tt0042033,3
tt0042035,3
tt0042039,3
tt0042040,16
tt0042041,3
tt0042046,3
tt0042049,3
tt0042051,16
tt0042052,3
tt0042053,3
tt0042054,32
tt0042059,15
tt0042060,3
tt0042061,3
tt0042067,7
tt0042175,4
tt0042176,3
tt0042179,3
tt0042182,3
tt0042189,3
tt0042189,6
tt0042189,16
tt0042192,3
tt0042194,6
tt0042194,4
tt0042195,3
tt0042200,3
tt0042201,21
tt0042206,3
tt0042208,3
tt0042209,3
tt0042210,6
tt0042210,4
tt0042211,3
tt0042217,36
tt0042219,3
tt0042222,21
tt0042229,3
tt0042230,3
tt0042235,6
tt0042235,4
tt0042239,3
tt0042242,3
tt0042243,3
tt0042247,3
tt0042249,3
tt0042250,3
tt0042256,3
tt0042256,16
tt0042258,16
tt0042262,3
tt0042263,3
tt0042265,16
tt0042266,3
tt0042268,3
tt0042269,11
tt0042274,3
tt0042275,3
tt0042276,3
tt0042279,3
tt0042281,3
tt0042282,3
tt0042285,3
tt0042286,3
tt0042287,3
tt0042289,3
tt0042294,2
tt0042295,16
tt0042296,3
tt0042298,16
tt0042301,4
tt0042310,3
tt0042311,3
tt0042313,3
tt0042315,3
tt0042316,6
tt0042318,6
tt0042324,3
tt0042325,3
tt0042326,16
tt0042327,3
tt0042332,3
tt0042333,16
tt0042338,3
tt0042339,3
tt0042340,3
tt0042343,3
tt0042344,3
tt0042352,3
tt0042354,4
tt0042355,4
tt0042359,33
tt0042367,3
tt0042369,3
tt0042370,3
tt0042372,3
tt0042376,3
tt0042377,16
tt0042379,3
tt0042382,3
tt0042383,3
tt0042389,3
tt0042393,3
tt0042394,3
tt0042395,3
tt0042396,11
tt0042397,3
tt0042409,31
tt0042410,16
tt0042411,3
tt0042412,3
tt0042417,3
tt0042423,3
tt0042425,3
tt0042426,3
tt0042428,3
tt0042429,6
tt0042432,16
tt0042434,11
tt0042436,6
tt0042442,3
tt0042447,3
tt0042449,3
tt0042451,3
tt0042463,3
tt0042464,3
tt0042466,7
tt0042469,3
tt0042472,3
tt0042474,3
tt0042477,4
tt0042478,16
tt0042482,3
tt0042488,3
tt0042490,3
tt0042496,3
tt0042509,3
tt0042513,16
tt0042514,3
tt0042515,16
tt0042519,25
tt0042521,3
tt0042522,16
tt0042524,3
tt0042526,3
tt0042529,3
tt0042530,3
tt0042531,3
tt0042534,6
tt0042539,3
tt0042541,16
tt0042542,3
tt0042544,3
tt0042546,3
tt0042552,3
tt0042553,16
tt0042578,3
tt0042579,3
tt0042582,3
tt0042588,3
tt0042590,16
tt0042593,3
tt0042600,3
tt0042602,3
tt0042608,3
tt0042609,3
tt0042610,3
tt0042619,6
tt0042621,6
tt0042622,3
tt0042625,6
tt0042627,35
tt0042629,3
tt0042632,30
tt0042634,3
tt0042638,3
tt0042641,3
tt0042642,3
tt0042643,3
tt0042644,3
tt0042646,3
tt0042648,3
tt0042649,6
tt0042664,3
tt0042665,16
tt0042666,3
tt0042669,3
tt0042674,3
tt0042677,3
tt0042686,3
tt0042687,3
tt0042688,3
tt0042692,4
tt0042693,3
tt0042697,3
tt0042700,16
tt0042702,3
tt0042707,3
tt0042711,11
tt0042713,3
tt0042727,3
tt0042729,6
tt0042733,3
tt0042735,16
tt0042736,6
tt0042742,3
tt0042744,3
tt0042752,16
tt0042753,3
tt0042755,3
tt0042757,16
tt0042757,3
tt0042762,15
tt0042763,16
tt0042767,3
tt0042769,3
tt0042771,3
tt0042772,3
tt0042779,3
tt0042780,4
tt0042782,3
tt0042783,3
tt0042784,3
tt0042786,3
tt0042788,16
tt0042788,3
tt0042790,3
tt0042791,16
tt0042792,3
tt0042794,4
tt0042803,6
tt0042804,11
tt0042807,3
tt0042809,3
tt0042810,16
tt0042819,3
tt0042824,3
tt0042825,3
tt0042829,3
tt0042830,3
tt0042832,3
tt0042841,3
tt0042844,3
tt0042848,3
tt0042851,16
tt0042855,3
tt0042858,3
tt0042859,4
tt0042859,6
tt0042865,3
tt0042869,3
tt0042870,16
tt0042873,3
tt0042874,3
tt0042876,15
tt0042877,35
tt0042881,3
tt0042883,3
tt0042886,3
tt0042888,11
tt0042893,3
tt0042894,3
tt0042895,3
tt0042897,3
tt0042898,16
tt0042899,3
tt0042901,3
tt0042906,6
tt0042914,2
tt0042915,3
tt0042934,3
tt0042935,3
tt0042947,3
tt0042949,16
tt0042952,3
tt0042953,3
tt0042957,3
tt0042958,15
tt0042960,3
tt0042963,3
tt0042965,11
tt0042970,3
tt0042974,3
tt0042976,3
tt0042980,16
tt0042982,3
tt0042983,11
tt0042988,6
tt0042989,3
tt0042994,16
tt0042995,3
tt0042998,3
tt0043012,3
tt0043013,3
tt0043014,3
tt0043018,11
tt0043019,7
tt0043025,3
tt0043027,3
tt0043030,3
tt0043039,16
tt0043040,3
tt0043041,3
tt0043043,3
tt0043044,3
tt0043045,3
tt0043046,3
tt0043048,7
tt0043052,3
tt0043053,3
tt0043057,4
tt0043058,4
tt0043059,4
tt0043061,3
tt0043067,16
tt0043069,3
tt0043071,3
tt0043072,3
tt0043075,3
tt0043079,3
tt0043080,3
tt0043081,3
tt0043086,3
tt0043088,3
tt0043090,3
tt0043108,4
tt0043115,11
tt0043116,3
tt0043117,3
tt0043118,3
tt0043120,3
tt0043121,16
tt0043123,3
tt0043127,16
tt0043129,3
tt0043131,3
tt0043132,3
tt0043134,3
tt0043137,3
tt0043139,32
tt0043140,16
tt0043141,3
tt0043142,3
tt0043147,16
tt0043149,3
tt0043150,3
tt0043153,3
tt0043154,16
tt0043155,15
tt0043164,6
tt0043166,21
tt0043251,3
tt0043253,11
tt0043255,3
tt0043261,4
tt0043262,3
tt0043264,6
tt0043264,3
tt0043265,16
tt0043265,3
tt0043267,11
tt0043270,3
tt0043272,3
tt0043274,3
tt0043276,3
tt0043278,3
tt0043286,3
tt0043287,4
tt0043287,6
tt0043288,3
tt0043291,3
tt0043292,3
tt0043293,16
tt0043299,3
tt0043303,6
tt0043306,19
tt0043307,19
tt0043313,15
tt0043320,3
tt0043325,3
tt0043327,3
tt0043328,35
tt0043330,3
tt0043332,4
tt0043335,3
tt0043338,3
tt0043340,3
tt0043343,3
tt0043350,3
tt0043352,3
tt0043355,6
tt0043356,3
tt0043359,3
tt0043359,11
tt0043360,3
tt0043361,3
tt0043362,16
tt0043363,3
tt0043370,3
tt0043371,3
tt0043372,16
tt0043379,16
tt0043386,6
tt0043389,3
tt0043390,3
tt0043392,3
tt0043393,11
tt0043397,3
tt0043401,3
tt0043407,21
tt0043408,3
tt0043409,16
tt0043410,22
tt0043411,22
tt0043412,4
tt0043417,3
tt0043418,16
tt0043424,3
tt0043425,3
tt0043432,3
tt0043434,3
tt0043435,3
tt0043436,16
tt0043453,16
tt0043454,3
tt0043455,3
tt0043456,3
tt0043458,3
tt0043459,3
tt0043459,31
tt0043461,3
tt0043465,3
tt0043466,3
tt0043469,3
tt0043476,3
tt0043482,3
tt0043499,3
tt0043503,3
tt0043511,4
tt0043514,3
tt0043516,3
tt0043520,4
tt0043522,31
tt0043523,3
tt0043526,3
tt0043532,4
tt0043532,6
tt0043535,3
tt0043537,3
tt0043539,3
tt0043540,3
tt0043542,3
tt0043544,3
tt0043545,3
tt0043546,3
tt0043547,3
tt0043550,3
tt0043553,3
tt0043554,3
tt0043557,3
tt0043560,3
tt0043562,3
tt0043565,3
tt0043567,7
tt0043570,3
tt0043574,16
tt0043575,2
tt0043577,6
tt0043577,4
tt0043580,15
tt0043585,3
tt0043587,15
tt0043588,3
tt0043590,3
tt0043591,3
tt0043592,3
tt0043593,3
tt0043594,16
tt0043595,3
tt0043596,3
tt0043599,3
tt0043600,3
tt0043601,16
tt0043603,3
tt0043606,4
tt0043608,3
tt0043614,15
tt0043615,3
tt0043616,13
tt0043618,16
tt0043619,3
tt0043621,3
tt0043622,31
tt0043625,3
tt0043629,16
tt0043632,3
tt0043633,3
tt0043637,16
tt0043639,11
tt0043643,3
tt0043646,3
tt0043650,16
tt0043651,3
tt0043652,7
tt0043654,3
tt0043655,3
tt0043657,3
tt0043658,16
tt0043660,3
tt0043663,3
tt0043664,3
tt0043665,3
tt0043666,3
tt0043667,3
tt0043668,16
tt0043668,3
tt0043669,3
tt0043670,36
tt0043671,4
tt0043676,3
tt0043677,3
tt0043678,3
tt0043680,3
tt0043682,16
tt0043686,6
tt0043687,3
tt0043694,3
tt0043695,3
tt0043699,15
tt0043703,33
tt0043707,15
tt0043709,3
tt0043719,16
tt0043721,3
tt0043725,3
tt0043726,16
tt0043727,16
tt0043728,3
tt0043733,3
tt0043735,3
tt0043736,3
tt0043743,3
tt0043743,4
tt0043744,3
tt0043746,3
tt0043747,3
tt0043751,3
tt0043752,16
tt0043753,3
tt0043756,3
tt0043757,3
tt0043759,3
tt0043762,3
tt0043766,3
tt0043767,3
tt0043769,16
tt0043770,3
tt0043772,16
tt0043777,4
tt0043778,3
tt0043781,3
tt0043782,3
tt0043787,3
tt0043790,3
tt0043792,3
tt0043795,3
tt0043801,15
tt0043807,3
tt0043809,4
tt0043812,3
tt0043813,3
tt0043818,6
tt0043820,3
tt0043822,3
tt0043824,11
tt0043825,15
tt0043827,3
tt0043828,3
tt0043829,3
tt0043831,3
tt0043833,2
tt0043835,31
tt0043848,3
tt0043849,3
tt0043852,3
tt0043859,16
tt0043859,3
tt0043861,3
tt0043865,6
tt0043871,16
tt0043873,3
tt0043879,3
tt0043880,3
tt0043881,3
tt0043882,3
tt0043884,16
tt0043885,3
tt0043887,3
tt0043891,3
tt0043892,15
tt0043895,3
tt0043896,3
tt0043899,16
tt0043906,3
tt0043908,19
tt0043910,3
tt0043913,16
tt0043914,3
tt0043915,3
tt0043918,4
tt0043918,6
tt0043919,3
tt0043924,3
tt0043927,6
tt0043935,3
tt0043938,3
tt0043949,3
tt0043950,11
tt0043954,3
tt0043955,3
tt0043958,3
tt0043959,3
tt0043961,3
tt0043962,3
tt0043966,11
tt0043967,3
tt0043968,3
tt0043972,6
tt0043972,16
tt0043972,19
tt0043972,3
tt0043973,3
tt0043983,3
tt0043989,3
tt0043992,3
tt0043994,3
tt0043998,3
tt0043999,16
tt0044000,4
tt0044008,16
tt0044012,3
tt0044013,3
tt0044014,16
tt0044015,3
tt0044025,6
tt0044025,4
tt0044027,3
tt0044030,3
tt0044036,3
tt0044040,3
tt0044045,3
tt0044059,3
tt0044060,7
tt0044061,3
tt0044067,3
tt0044070,3
tt0044072,3
tt0044075,3
tt0044078,3
tt0044079,3
tt0044081,3
tt0044082,3
tt0044083,3
tt0044084,11
tt0044085,3
tt0044087,3
tt0044088,3
tt0044091,3
tt0044092,21
tt0044094,3
tt0044098,31
tt0044100,3
tt0044103,16
tt0044105,3
tt0044106,3
tt0044107,17
tt0044110,3
tt0044112,3
tt0044117,3
tt0044118,3
tt0044119,3
tt0044121,3
tt0044125,3
tt0044128,3
tt0044134,16
tt0044135,3
tt0044136,3
tt0044138,3
tt0044140,6
tt0044141,4
tt0044144,3
tt0044155,3
tt0044158,3
tt0044159,3
tt0044166,3
tt0044167,3
tt0044170,35
tt0044177,3
tt0044178,16
tt0044186,3
tt0044188,31
tt0044191,14
tt0044192,20
tt0044196,3
tt0044199,3
tt0044202,3
tt0044205,3
tt0044207,3
tt0044209,3
tt0044223,3
tt0044224,3
tt0044225,16
tt0044312,13
tt0044314,3
tt0044318,19
tt0044319,3
tt0044320,3
tt0044323,3
tt0044324,3
tt0044327,3
tt0044330,16
tt0044331,3
tt0044332,3
tt0044333,3
tt0044335,27
tt0044336,11
tt0044344,31
tt0044355,3
tt0044357,3
tt0044364,16
tt0044369,3
tt0044370,3
tt0044378,16
tt0044379,3
tt0044379,6
tt0044379,4
tt0044380,3
tt0044382,3
tt0044386,11
tt0044386,3
tt0044388,3
tt0044391,3
tt0044392,19
tt0044398,3
tt0044399,3
tt0044400,3
tt0044402,3
tt0044403,3
tt0044406,3
tt0044408,3
tt0044409,6
tt0044409,4
tt0044410,3
tt0044412,11
tt0044413,3
tt0044414,6
tt0044417,3
tt0044418,3
tt0044419,3
tt0044420,3
tt0044423,3
tt0044426,3
tt0044427,3
tt0044429,36
tt0044431,3
tt0044435,3
tt0044436,3
tt0044437,3
tt0044441,6
tt0044441,4
tt0044442,16
tt0044444,3
tt0044446,16
tt0044449,3
tt0044450,4
tt0044453,11
tt0044456,3
tt0044460,3
tt0044462,3
tt0044466,3
tt0044474,4
tt0044475,3
tt0044476,3
tt0044480,3
tt0044481,3
tt0044486,3
tt0044487,6
tt0044487,4
tt0044488,3
tt0044489,16
tt0044490,3
tt0044497,15
tt0044502,3
tt0044503,3
tt0044504,6
tt0044509,3
tt0044513,3
tt0044515,16
tt0044517,3
tt0044517,16
tt0044518,6
tt0044519,3
tt0044521,16
tt0044527,19
tt0044533,3
tt0044537,3
tt0044538,16
tt0044540,3
tt0044543,3
tt0044547,3
tt0044552,3
tt0044557,3
tt0044560,11
tt0044562,4
tt0044563,16
tt0044566,3
tt0044572,4
tt0044573,3
tt0044579,3
